generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
285,48,1.7831534104761728,4.41707001406646,2.484059839966952,20,6,22
286,47,1.7078223553985232,4.508743065443186,2.522537773853223,17,10,20
287,47,1.62265580812847,4.662461852160917,2.5769651481278704,14,12,21
288,42,1.9052359404674644,4.54905181357143,2.606693773255344,16,12,14
289,48,1.794525001163663,4.513210128537302,2.6436772368501607,18,11,19
290,48,1.8333055408003818,4.6555254154066334,2.6105135054127313,17,13,18
291,50,1.6375560638748785,4.729880638024877,2.6368064118652415,17,15,18
292,50,1.6584454740858938,4.800119706752045,2.657853526538371,14,13,23
293,46,1.807323243284655,4.900697757319486,2.6593624176252133,16,12,18
294,46,1.6211575029920449,5.006866277658219,2.676057875742656,14,11,21
295,44,1.7710355654198844,4.865957663934829,2.6077480824831594,18,7,19
296,48,1.6726601882701262,4.899626676183456,2.598789860915429,19,14,15
297,55,1.5671562913123174,4.9048998609661725,2.6031244209637223,18,15,22
298,54,1.7097381325136207,4.8524210007594055,2.592740676686722,15,12,27
299,45,1.6734445063226666,4.84144795997393,2.5994318282018374,18,10,17
300,48,1.663796744160979,4.887285146133,2.598820464438887,19,13,16
301,52,1.7362104630695767,4.809821158566799,2.6003499997600388,17,16,19
302,52,1.8106305443650859,4.821748094151632,2.5855999489478956,16,11,25
303,45,1.9122010075984917,4.9398135575222,2.5744010394957724,14,13,18
304,47,1.733050837304613,4.867434507768573,2.588638588913232,17,11,19
305,48,1.7254748480310826,4.9908821521645805,2.5916581867740978,22,8,18
306,54,1.6255206361646992,5.094673152223074,2.5651580590219623,15,19,20
307,53,1.4294769567588212,5.266453640494174,2.5825383492195697,14,14,25
308,45,1.6909626649620426,5.229672264912395,2.6035930536922085,20,6,19
309,48,1.8450332488567003,5.361094290902163,2.5905665902708757,18,15,15
310,53,1.6817536839253815,5.516378635349345,2.590106197392131,17,10,26
311,46,1.5667310880539882,5.714410172889536,2.559233221369503,14,10,22
312,43,1.7344707445371659,5.7506356463951755,2.5553037991387795,18,9,16
313,48,1.770703975011773,5.7253932744079,2.6189320593239818,18,13,17
314,49,1.5822605453820549,5.7188550132737825,2.637133144368067,14,20,15
315,50,1.451355397965165,5.68452622386297,2.6225530662017964,11,16,23
316,40,1.8436049766115752,5.626297937231741,2.6937450646852827,19,10,11
317,51,1.6687397332308866,5.642713980691838,2.7000407750316477,15,13,23
318,47,1.8641722640988148,5.675647402929435,2.744362268141128,20,7,20
319,48,1.6864185127105584,5.68061094919041,2.699985766269697,18,10,20
320,49,1.7169615572962282,5.6701060047441985,2.695632175895401,16,14,19
321,49,1.6702841034248594,5.796577608963659,2.663306301560647,16,13,20
322,47,1.6763827327985563,5.873249193756328,2.6854340032727237,17,11,19
323,47,1.6285526191405326,5.852188391411021,2.712633908445624,15,14,18
324,45,1.5798743688549852,5.7851304861037,2.713791176321626,11,13,21
325,37,1.9820457395733106,5.8297207966530715,2.7992732005681624,16,9,12
326,45,1.6711525129482958,5.844073984274953,2.8663151597512,16,10,19
327,46,1.9024731480095032,5.8260570562661655,2.8631240762402603,17,15,14
328,52,1.679899264591214,5.836337194379158,2.8673378832997636,20,9,23
329,52,1.6638402837380986,5.849709638480464,2.8858788171682495,15,15,22
330,47,1.6865198949425757,5.912152407513475,2.9301876984805735,16,11,20
331,47,1.7164450985632833,5.833921983664357,2.972509198427937,16,12,19
332,48,1.7445615926067848,5.830483221697009,3.026014503669734,17,11,20
333,50,1.6258724431571787,5.843313367021595,3.011330668142585,17,12,21
334,50,1.7614905935555447,5.8647843620109645,3.000396864134051,16,13,21
335,47,1.6322641833294238,5.845031638148882,2.9726352314927924,18,9,20
336,48,1.8326030032904033,5.807797008966772,2.927173063213619,19,13,16
337,52,1.7026046741025322,5.807016779241398,2.9100949511479755,16,16,20
338,52,1.6443782002173672,5.788659238030265,2.898744012581164,19,12,21
339,52,1.550119716383146,5.838882439930736,2.8493389069041166,17,13,22
340,49,1.8218710166332417,5.806439871260888,2.859588470286098,15,19,15
341,50,1.7345053953921592,5.83894759299381,2.904490829466162,16,12,22
342,48,1.6112861462829553,5.966924698889378,2.9571949686774874,14,12,22
343,44,1.6819696691699806,5.970934517251549,3.0247075723413896,15,12,17
344,43,1.9654196470860212,6.011311092199416,3.062966993716107,15,13,15
345,46,1.611468298679825,6.091278345607284,2.968731511062822,13,14,19
346,45,1.60920746279369,6.071382480190168,2.9705864314857933,15,15,15
347,49,1.7069231730776933,6.067738025576967,3.0097784341446294,19,11,19
348,52,1.720937444532567,6.083544656928329,3.0476144296445247,16,15,21
349,49,1.7777133568982575,6.108857822800185,3.0717922516201273,18,8,23
350,49,1.731208272602086,6.01121547563995,3.0800576852967194,16,11,22
351,47,1.7879150613697066,6.075833146012857,3.0532685565918416,20,15,12
352,56,1.626159102416447,6.155908250828543,3.042572742897428,17,15,24
353,50,1.6348963306737396,6.291244028919527,2.979485126382242,16,10,24
354,46,1.485110216843614,6.31318249063777,3.025043069190108,15,10,21
355,41,1.6032431974273365,6.301453830170514,2.9720487175134678,14,9,18
356,39,1.9640461021567712,6.18933705022585,2.9818886275654215,15,12,12
357,46,1.777594111008921,6.366940040884782,2.937431954167892,17,12,17
358,50,1.6451747157216803,6.384532450529792,2.9944423806577087,16,16,18
359,50,1.7487970850895462,6.443848938243798,2.9752672247151666,17,14,19
360,50,1.7475468979421587,6.527086540486476,2.9575507905342984,16,18,16
361,51,1.676965774937627,6.71857082912005,2.877216657648504,19,11,21
362,52,1.7892758837263096,6.756796950724572,2.8707160975079242,16,19,17
363,53,1.7108246046741442,6.905683346122192,2.7988386851230325,19,14,20
364,54,1.308690219698368,7.059906254027992,2.750779786645296,10,22,22
365,43,1.6033100920713985,7.08425165810189,2.740339528420522,14,12,17
366,41,1.779425689856358,7.1371969560923345,2.7039282406633895,17,5,19
367,41,1.8410960544708734,6.990448463345489,2.7510422385259714,14,15,12
368,48,1.7305816821697355,7.029532897238217,2.733835859900209,17,9,22
369,46,1.2805124022693566,7.130482247874008,2.7584856727978333,14,10,22
370,38,1.723944063021287,7.093608665969225,2.755856680503507,15,8,15
371,41,1.9246451831335312,6.998026729051631,2.8940095651839917,20,6,15
372,48,1.6169362619381122,7.171714603568561,2.892265105066908,13,20,15
373,48,1.7119024553702848,7.178979131375889,2.898263006236732,18,9,21
374,49,1.6992931668702682,7.491690303979693,2.883775474264633,17,15,17
375,52,1.426931892810539,7.401065904598709,2.9757141007709516,16,12,24
376,44,1.595628407275384,7.317493141881662,2.9782804545017125,14,9,21
377,39,1.809049464499606,7.158458564184502,3.090883330032257,15,11,13
